class	time_point	hc	class2	final_class	presence_of_peak	sum_coverage	maSigPro	score_alignment	pvalue_alignment	fdr_alignment	pearson_estimate_mark_level	pearson_pvalue_mark_level	pearson_fdr_mark_level	pearson_estimate_mark_coverage	pearson_pvalue_mark_coverage	pearson_fdr_mark_coverage	group
ENSG00000004961	high_expression	flat	cluster_2	upregulation	upregulation	yes	2.15481201916098	significant	16.9742	0.468465315347	0.5136147408179	-0.57593113307454	0.0500254503888378	0.113863140345821	0.318179568811654	0.313500143838532	0.436999829111477	not_correlated
ENSG00000005007	variable	variable	cluster_1	downregulation	downregulation	yes	1.41951486983994	ns	14.2072	0.374336256637	0.42006111350619	-0.0814933236590126	0.801215289471372	0.867055272103684	-0.201231642193529	0.530563641590278	0.645183571505436	stable
ENSG00000005022	variable	variable	cluster_1	downregulation	downregulation	yes	6.21036585365854	ns	3.6656	9.999900001e-06	1.44868493511597e-05	0.669570499716182	0.017228817844355	0.0510308501929203	0.2690965072471	0.397683647662831	0.522617333271194	stable
ENSG00000005059	bending	H009	NA	NA	bending	yes	0.260699345704172	significant	3.2314	9.999900001e-06	1.44868493511597e-05	0.798909351385287	0.00182736016652162	0.00908019116202193	0.522088105010138	0.0816531750314812	0.157058602753287	positively_correlated
ENSG00000005100	variable	variable	cluster_1	downregulation	downregulation	yes	1.21901223921191	significant	4.7639	9.999900001e-06	1.44868493511597e-05	0.750789854692597	0.0048937319420428	0.0193529241494986	0.714793099457666	0.00898781324192213	0.0295064599945465	positively_correlated
ENSG00000005156	downregulation	NA	NA	NA	downregulation	yes	1.037056	significant	9.6384	9.999900001e-06	1.44868493511597e-05	-0.548027923181113	0.0650819868146392	0.139710260774466	0.499777532280305	0.098027942864844	0.180610396110027	not_correlated
ENSG00000005175	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.704056565483947	significant	2.1457	9.999900001e-06	1.44868493511597e-05	0.731677923447854	0.00683552853528401	0.0250088870207597	-0.730148278682006	0.00701268896371204	0.0243392366303857	positively_correlated
ENSG00000005194	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.59887640449438	ns	7.6507	9.999900001e-06	1.44868493511597e-05	0.301155370155375	0.341491755653235	0.47680429671639	0.435294860926375	0.15726324343051	0.258891520046747	stable
ENSG00000005206	variable	variable	cluster_1	downregulation	downregulation	yes	2.97254540295119	significant	16.2993	0.991980080199	1	-0.445657188156664	0.146501927149464	0.256762555886954	0.715499766554504	0.00888872829010168	0.0292415614444239	not_correlated
ENSG00000005238	variable	variable	cluster_2	upregulation	upregulation	yes	5.24096978215039	significant	3.9456	9.999900001e-06	1.44868493511597e-05	0.752540454741587	0.00473947331546951	0.0188825514108621	0.934980453204214	8.20004475333172e-06	0.000171060251179739	positively_correlated
ENSG00000005249	peaking	H006	NA	NA	peaking	yes	0.199499844750468	ns	8.9949	9.999900001e-06	1.44868493511597e-05	-0.127797555692615	0.692246995896289	0.786154192450897	0.196296041085402	0.540901118942559	0.654250813172342	stable
ENSG00000005302	variable	variable	cluster_2	upregulation	upregulation	yes	2.95549885174789	ns	15.1147	0.146668533315	0.18316437826009	-0.5394817856597	0.0702580507239376	0.148437715175442	0.800908181031437	0.00174460290777364	0.00871533872469195	stable
ENSG00000005379	downregulation	NA	NA	NA	downregulation	yes	2.44116750753395	ns	6.8708	9.999900001e-06	1.44868493511597e-05	-0.0238322778477354	0.941394646681649	0.960953960854326	0.915194308509174	2.99213202332523e-05	0.000443059986356421	stable
