H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000013441	0.35	0.78	0.82	0.51	0.66	0.88	0.96	2.6	2.44	3.17	0.96	1.55
ENSG00000013503	0.17	0.14	0.15	0.15	0.19	0.23	0.17	0.23	0.24	0.11	0.18	0.1
ENSG00000013523	0.17	0.17	0.2	0.3	0.3	0.16	0.26	0.31	0.34	0.24	1.01	4.45
ENSG00000013561	3.17	0.5	0.54	0.96	1.93	1.67	0.94	1.88	1.01	3.13	5.39	9.4
ENSG00000013563	0.17	0.27	0.11	0.21	0.16	0.14	0.16	0.16	0.17	0.11	0.06	0.05
ENSG00000013573	0.05	0.03	0.06	0.05	0.08	0.03	0.07	0.05	0.07	0.09	0.09	0.06
ENSG00000013583	0.12	0.11	0.12	0.12	0.15	0.13	0.11	0.07	0.17	0.09	0.29	2.6
ENSG00000013810	53.17	24.45	22.67	30.42	18.3	9.4	12.09	7.51	3.92	3.75	3.44	1.99
ENSG00000014123	0.2	0.17	0.09	0.12	0.16	0.19	0.13	0.05	0.15	0.23	0.24	0.22
ENSG00000014138	0.16	0.31	0.27	0.24	0.27	0.41	0.26	0.23	0.19	0.26	0.31	0.38
ENSG00000014164	0.78	5.44	11.5	10.02	14.33	15.67	14.87	21.91	14.68	13.34	32.34	31.87
ENSG00000014216	0.33	0.49	0.12	0.21	0.12	0.27	0.17	0.19	0.18	0.13	0.15	0.28
ENSG00000014257	0.09	0.14	0.11	0.16	0.14	0.17	0.26	0.14	0.27	0.12	0.49	0.35
ENSG00000014641	0.14	0.14	0.07	0.12	0.06	0.09	0.12	0.11	0.09	0.1	0.19	0.28
