gene_id	H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000158717.10 	1	1	1	1	1	0	0	0	0	0	0	0
ENSG00000129116.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000027075.13 	0	0	0	0	0	0	0	0	1	1	1	1
ENSG00000108590.10 	1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000103187.7 	1	1	1	1	0	0	0	0	0	0	0	0
ENSG00000104983.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000256463.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000151835.13 	1	0	1	1	1	1	1	1	1	1	1	1
ENSG00000083750.12 	0	0	1	0	0	0	0	0	1	0	1	0
ENSG00000197381.15 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000176658.16 	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000095209.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000003147.17 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000148175.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000128789.20 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000174197.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000125968.8 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000124313.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000129680.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000189169.7 	0	0	0	0	0	0	0	0	1	0	1	1
ENSG00000115884.10 	0	0	0	0	0	0	0	0	1	1	1	1
ENSG00000179195.15 	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000175414.6 	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159335.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000110090.12 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000148335.14 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000110680.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000153250.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000188157.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000010626.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000078269.13 	0	0	0	0	0	0	0	1	1	1	1	1
ENSG00000147789.15 	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000164532.10 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000046647.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000275038.1 	0	1	0	0	0	0	0	1	1	0	1	0
ENSG00000095739.10 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000068137.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000104714.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000134588.12 	0	0	0	0	0	0	1	1	1	0	1	1
ENSG00000144668.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000113196.2 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000104689.9 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000198858.9 	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000170775.2 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000108511.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000107859.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000156804.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000101844.17 	0	0	0	0	1	0	0	0	1	1	0	0
ENSG00000091592.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000185046.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000185684.12 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000253250.2 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000111321.10 	1	1	1	1	1	1	1	0	0	0	0	0
ENSG00000068024.16 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000124532.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000181885.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000142794.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000116667.12 	1	1	1	1	1	1	1	1	1	0	1	0
ENSG00000273049.1 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000099889.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000101198.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000110042.7 	1	0	1	1	1	0	1	1	1	0	0	0
ENSG00000183691.4 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000134590.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000147889.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000165821.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000165905.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000124225.15 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000274180.1 	1	0	0	1	1	0	1	1	1	1	1	0
ENSG00000254995.4 	1	0	1	1	0	0	0	1	1	0	1	0
ENSG00000136436.14 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000134508.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000188522.14 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000073350.13 	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000063438.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164056.10 	0	0	1	1	1	0	1	1	1	1	1	1
ENSG00000170935.6 	1	1	1	1	1	0	1	1	1	1	1	0
ENSG00000151718.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000108557.17 	0	0	0	0	0	0	0	0	1	1	1	1
ENSG00000125816.4 	1	1	1	1	1	0	1	1	1	1	1	1
ENSG00000152315.4 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000183434.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000185198.11 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000092445.11 	1	0	0	1	1	0	1	0	1	0	0	0
ENSG00000138449.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000173406.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000160209.18 	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000162894.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000137177.18 	1	1	1	1	1	0	0	0	0	0	0	0
ENSG00000109099.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000168071.21 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000167641.10 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000175203.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000126767.17 	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149256.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000113552.15 	1	0	1	1	1	1	1	1	1	1	0	0
ENSG00000147526.19 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000100307.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000159640.15 	1	1	1	1	1	0	1	1	1	0	0	0
ENSG00000221869.4 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000167972.13 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000126882.12 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000180346.3 	0	0	0	1	1	0	0	1	1	1	1	1
ENSG00000173535.13 	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000163785.12 	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000204642.13 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000138640.14 	0	0	0	1	1	0	0	1	1	1	1	1
ENSG00000196700.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000120833.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000196557.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000128266.8 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000158805.11 	1	0	1	1	0	0	0	0	0	0	0	0
ENSG00000166595.11 	1	1	1	1	1	0	1	1	1	0	0	0
ENSG00000182974.3 	0	0	0	0	0	0	0	0	1	1	1	1
ENSG00000182631.6 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000076770.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000145194.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000112137.16 	1	1	1	1	1	1	0	0	1	0	1	1
ENSG00000125726.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000273604.1 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000218336.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000268940.5 	1	0	1	1	0	0	1	1	1	1	1	1
ENSG00000157483.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000078070.11 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000274588.1 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000006327.13 	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000088305.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000139629.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000266094.6 	0	0	0	0	0	0	0	0	1	1	1	1
ENSG00000111218.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000203870.5 	1	1	0	1	1	0	0	0	1	0	0	1
ENSG00000162639.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000092758.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000104419.14 	1	1	1	1	1	0	1	0	0	0	0	0
ENSG00000273047.1 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000169427.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000188060.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000166501.12 	1	1	1	1	1	0	0	0	0	0	0	0
ENSG00000136235.15 	1	0	1	1	0	0	0	0	0	0	0	0
ENSG00000182240.15 	0	1	0	1	1	0	0	1	1	1	0	0
ENSG00000123388.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000184640.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000143889.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000129757.12 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000166171.12 	1	1	1	1	1	0	1	1	1	1	1	0
ENSG00000182712.15 	0	1	1	1	1	0	1	0	1	0	0	1
ENSG00000250571.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000113742.12 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000010610.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000087008.15 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000197653.14 	1	1	1	0	1	0	1	1	1	1	1	1
ENSG00000072315.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000197063.10 	1	0	0	0	1	0	0	1	1	0	1	1
ENSG00000157510.13 	1	1	1	1	1	1	0	1	1	1	1	1
ENSG00000181929.11 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000183779.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000168453.14 	0	0	0	0	0	0	0	1	1	1	1	1
ENSG00000175182.13 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000142173.14 	1	0	0	0	1	1	0	1	1	1	1	0
ENSG00000171453.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000007545.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000184060.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000088387.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000168925.10 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000120075.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000154134.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000137642.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000162924.13 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000111885.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000121310.16 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000167851.13 	1	1	1	1	1	1	1	0	0	0	0	0
ENSG00000152503.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000144724.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000214513.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000119139.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000268089.2 	1	0	0	1	1	0	1	1	1	1	1	1
ENSG00000213923.10 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000179222.17 	1	1	1	1	1	0	1	1	1	1	1	1
ENSG00000116171.16 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000122121.10 	1	0	0	1	0	0	0	0	0	0	1	0
ENSG00000100918.12 	1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000141013.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000102054.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000187554.11 	0	0	1	1	1	0	1	1	1	0	0	0
ENSG00000154545.16 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000005249.12 	1	1	1	1	1	1	1	1	1	0	0	1
ENSG00000155495.8 	1	1	1	1	1	0	1	1	1	1	1	1
ENSG00000185551.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000159184.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000184916.8 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000135144.7 	1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000164107.8 	0	1	1	1	1	0	1	1	1	0	1	0
ENSG00000184702.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000182095.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000088881.20 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000088320.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000127415.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164900.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000015171.18 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000178752.15 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000170522.9 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000115457.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000160439.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000168118.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000135390.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000006377.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000176956.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163235.15 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000275700.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000182175.13 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000057935.13 	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000167889.12 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000169469.8 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000110696.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000115738.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000277258.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000130270.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000140557.11 	0	1	0	0	0	0	1	1	1	1	1	1
ENSG00000082438.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000130222.10 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000136237.18 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000161681.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000102239.4 	0	0	1	0	0	0	0	0	1	0	1	1
ENSG00000131037.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000135083.14 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000101665.8 	1	0	0	1	1	1	1	1	0	0	1	0
ENSG00000110274.14 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000169242.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000204979.7 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000114541.14 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000280427.1 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000196924.14 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000140836.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000149218.4 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000120937.8 	0	0	0	0	1	0	0	0	1	0	1	1
ENSG00000213420.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000180891.12 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000140563.14 	0	0	0	0	0	0	0	0	1	1	1	1
ENSG00000092964.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000185722.16 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000185920.15 	1	0	1	1	1	1	1	1	1	1	1	1
ENSG00000135362.13 	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000205362.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000124608.4 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000071246.10 	1	1	1	1	1	1	0	1	1	0	0	0
ENSG00000117519.15 	0	0	0	0	0	0	0	0	1	0	1	1
ENSG00000165655.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000102032.12 	0	0	1	1	1	0	1	1	1	1	1	1
ENSG00000157927.16 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000134324.11 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000090975.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198947.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000185864.16 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000114631.10 	0	0	0	0	0	0	0	0	1	1	1	0
ENSG00000161011.19 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000008283.15 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000196358.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000110492.15 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000174600.13 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000136205.16 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000183020.13 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000141664.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000078403.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000168461.12 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000177106.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163935.13 	0	0	0	0	1	0	0	0	1	1	0	0
ENSG00000109062.9 	0	1	1	1	0	0	0	0	0	0	0	0
ENSG00000181965.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000166159.10 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000123453.16 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000126016.13 	1	0	1	1	1	0	1	1	1	1	1	1
ENSG00000166428.12 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000072195.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000099814.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000105711.10 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000187094.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198561.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000116016.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000129152.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000081087.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138442.9 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000158555.14 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000123415.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000145287.10 	1	1	1	1	1	0	1	0	1	0	0	0
ENSG00000186448.14 	1	1	1	1	1	0	0	1	1	1	0	0
ENSG00000070087.13 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000162889.10 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000133812.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000170801.9 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000004139.13 	1	1	1	1	1	0	1	1	1	0	0	0
ENSG00000165886.4 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000197321.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000129474.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000132879.13 	0	1	0	1	1	0	1	1	1	1	1	0
ENSG00000278500.1 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000150551.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000136098.16 	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000168078.9 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000173917.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000149564.11 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000173120.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000114948.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000274792.1 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000135363.11 	1	1	1	1	1	0	0	0	0	0	0	0
ENSG00000102878.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000141564.13 	1	1	1	1	1	0	1	1	1	1	1	1
ENSG00000075043.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000189326.4 	1	0	0	0	1	0	0	0	0	0	1	0
ENSG00000182809.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000130635.15 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000151490.13 	1	1	1	1	1	0	1	1	1	1	1	1
ENSG00000138166.5 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000135919.12 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000165462.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000128833.12 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000070882.12 	1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000182197.10 	1	1	1	1	1	0	0	0	0	0	0	0
ENSG00000175592.8 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000145779.7 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000172061.8 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000101096.19 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000196460.12 	1	1	1	1	1	0	0	0	0	0	0	1
ENSG00000177283.5 	1	0	1	0	1	1	1	1	1	0	0	0
ENSG00000175895.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000125741.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000178726.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000105447.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000269897.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000136854.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000204960.6 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000111961.16 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000063587.13 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000074416.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000105409.15 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000115339.13 	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000021762.19 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000161542.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000166086.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000106571.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000253710.2 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000121989.14 	1	1	0	1	1	1	1	1	1	0	0	0
ENSG00000277443.1 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000180822.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198964.13 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000157350.12 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000198053.11 	1	1	1	1	1	1	1	0	0	0	0	0
ENSG00000140948.11 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000115935.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000215045.8 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000204363.4 	1	1	1	1	1	0	1	1	0	1	1	1
ENSG00000125676.19 	1	1	0	1	1	1	1	1	1	1	1	0
ENSG00000130340.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000088280.18 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000129084.17 	1	1	1	1	1	1	0	0	0	0	0	0
ENSG00000163697.16 	0	1	0	0	1	1	0	0	0	0	0	0
ENSG00000103227.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000187609.15 	1	1	1	1	1	1	1	1	0	0	0	0
ENSG00000161835.10 	1	1	1	1	1	0	0	0	0	0	0	0
ENSG00000008196.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000102390.10 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000099849.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000204839.8 	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000196664.4 	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000125492.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000168916.15 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000204634.12 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000132481.6 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000169255.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000154310.16 	0	0	0	0	1	1	1	1	1	1	1	1
ENSG00000148444.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000185787.14 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000162004.16 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000182108.9 	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000125430.8 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000080200.9 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000134243.11 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000198157.10 	1	0	1	0	0	0	0	0	1	0	0	0
ENSG00000160789.19 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000173264.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000144711.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000158457.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000069849.10 	0	1	0	1	1	0	0	1	1	0	0	0
ENSG00000123576.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000124006.14 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000164651.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000162344.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000154721.14 	0	0	0	0	0	0	0	0	0	0	1	1
